600000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-ca8db22f-aa9d-402c-a66e-29336b4cb62b
611100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-a0c4e6d0-1293-425f-a78e-d416713e296e
611000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-3dea1853-4b1a-49bc-9851-1c32850f759f
610100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-80c50052-185f-4cb4-bb53-c273f152b677
601100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-6eea0e2e-68e5-46bd-ba69-8d459ce0368e
600100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-bea3dcc2-21fe-41ae-acff-fb0b6d2fd840
601000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-62aab901-2ae8-448d-88a5-f8c23486d5aa
611101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-177aab38-5f34-4eee-8213-a7fe57b7c0a3
611001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-4017ae84-9d93-488f-a154-7f827b4a938f
610101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-fcf399c4-8b8c-4e6c-9f93-663af6d309b9
610100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-f21e9423-19b3-4ba4-9b67-f9a066e092db
600001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-66199eba-6212-4f65-9d13-4a98f72ef0c8
610000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-2b44f475-30aa-427f-847d-e7a41c7e2c17
610001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-928bcaa0-d998-46b1-90ed-3539e40de273
